"global_step","agent_type: gru (SAVI BC Dataset_v0) - _step","agent_type: gru (SAVI BC Dataset_v0) - _step__MIN","agent_type: gru (SAVI BC Dataset_v0) - _step__MAX","agent_type: gru (SAVI BC Dataset_v0) - metrics/success","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MIN","agent_type: gru (SAVI BC Dataset_v0) - metrics/success__MAX","agent_type: gw (Run set 2) - _step","agent_type: gw (Run set 2) - _step__MIN","agent_type: gw (Run set 2) - _step__MAX","agent_type: gw (Run set 2) - metrics/success","agent_type: gw (Run set 2) - metrics/success__MIN","agent_type: gw (Run set 2) - metrics/success__MAX"
"15030000","4008.2","4008","4009","0.800000011920929","0.6000000238418579","1","4008","4008","4008","0.20000000596046447","0","0.6000000238418579"
"15045000","4012.2","4012","4013","0.800000011920929","0.6000000238418579","1","4012","4012","4012","0.5200000077486038","0","1"
"15060000","4016.2","4016","4017","0.7200000077486038","0.20000000298023224","1","4016","4016","4016","0.44000000655651095","0","0.800000011920929"
"15075000","4020.2","4020","4021","0.760000005364418","0.20000000298023224","1","4020","4020","4020","0.44000000655651095","0","0.800000011920929"
"15090000","4024.2","4024","4025","0.6400000095367432","0","1","4024","4024","4024","0.40000000298023225","0","1"
"15105000","4028.2","4028","4029","0.7600000143051148","0.6000000238418579","1","4028","4028","4028","0.40000000298023225","0","1"
"15120000","4032.2","4032","4033","0.7600000083446503","0.4000000059604645","1","4032","4032","4032","0.5200000047683716","0","1"
"15135000","4036.2","4036","4037","0.8800000011920929","0.4000000059604645","1","4036","4036","4036","0.44000000655651095","0","0.800000011920929"
"15150000","4040.2","4040","4041","0.8000000059604645","0.4000000059604645","1","4040","4040","4040","0.5600000053644181","0","1"
"15165000","4044.2","4044","4045","0.800000011920929","0.6000000238418579","1","4044","4044","4044","0.44000000655651095","0","1"
"15180000","4048.2","4048","4049","0.7600000023841857","0.4000000059604645","1","4048","4048","4048","0.5200000047683716","0.20000000298023224","1"
"15195000","4052.2","4052","4053","0.8400000095367431","0.6000000238418579","1","4052","4052","4052","0.5200000077486038","0","1"
"15210000","4056.2","4056","4057","0.7600000083446503","0.4000000059604645","1","4056","4056","4056","0.5600000053644181","0","1"
"15225000","4060.2","4060","4061","0.9200000047683716","0.6000000238418579","1","4060","4060","4060","0.5200000047683716","0","1"
"15240000","4064.2","4064","4065","0.8000000059604645","0.4000000059604645","1","4064","4064","4064","0.3200000047683716","0","0.800000011920929"
"15255000","4068.2","4068","4069","0.6800000071525574","0","1","4068","4068","4068","0.4000000059604645","0","1"
"15270000","4072.2","4072","4073","0.8400000035762787","0.4000000059604645","1","4072","4072","4072","0.3200000077486038","0","0.800000011920929"
"15285000","4076.2","4076","4077","0.7200000047683716","0","1","4076","4076","4076","0.3600000083446503","0","0.800000011920929"
"15300000","4080.2","4080","4081","0.760000005364418","0.20000000298023224","1","4080","4080","4080","0.44000000357627866","0","1"
"15315000","4084.2","4084","4085","0.7600000083446503","0.4000000059604645","1","4084","4084","4084","0.3600000083446503","0","0.800000011920929"
"15330000","4088.2","4088","4089","0.800000011920929","0.800000011920929","0.800000011920929","4088","4088","4088","0.5200000077486038","0.20000000298023224","0.800000011920929"
"15345000","4092.2","4092","4093","0.8400000095367431","0.800000011920929","1","4092","4092","4092","0.6000000029802323","0.20000000298023224","1"
"15360000","4096.2","4096","4097","0.800000011920929","0.6000000238418579","1","4096","4096","4096","0.32000000178813937","0","1"
"15375000","4100.2","4100","4101","0.8800000071525573","0.6000000238418579","1","4100","4100","4100","0.48000000715255736","0","0.800000011920929"
"15390000","4104.2","4104","4105","0.8400000095367431","0.6000000238418579","1","4104","4104","4104","0.5600000023841858","0","1"
"15405000","4108.2","4108","4109","0.8800000071525573","0.800000011920929","1","4108","4108","4108","0.48000000715255736","0","1"
"15420000","4112.2","4112","4113","0.7200000166893006","0.6000000238418579","1","4112","4112","4112","0.40000000298023225","0","1"
"15435000","4116.2","4116","4117","0.800000011920929","0.6000000238418579","1","4116","4116","4116","0.44000000357627866","0","1"
"15450000","4120.2","4120","4121","0.7600000083446503","0.4000000059604645","1","4120","4120","4120","0.6000000059604644","0.20000000298023224","1"
"15465000","4124.2","4124","4125","0.800000011920929","0.6000000238418579","1","4124","4124","4124","0.5200000107288361","0.20000000298023224","0.800000011920929"
"15480000","4128.2","4128","4129","0.760000005364418","0.20000000298023224","1","4128","4128","4128","0.6000000029802323","0.20000000298023224","1"
"15495000","4132.2","4132","4133","0.7200000077486038","0.20000000298023224","1","4132","4132","4132","0.5600000053644181","0","1"
"15510000","4136.2","4136","4137","0.8800000011920929","0.4000000059604645","1","4136","4136","4136","0.20000000596046447","0","0.6000000238418579"
"15525000","4140.2","4140","4141","0.7200000047683716","0.4000000059604645","1","4140","4140","4140","0.3200000077486038","0","0.6000000238418579"
"15540000","4144.2","4144","4145","0.7600000083446503","0.4000000059604645","1","4144","4144","4144","0.3200000047683716","0","0.800000011920929"
"15555000","4148.2","4148","4149","0.9200000047683716","0.800000011920929","1","4148","4148","4148","0.4000000059604645","0","1"
"15570000","4152.2","4152","4153","0.7600000083446503","0.4000000059604645","1","4152","4152","4152","0.5200000166893005","0","0.800000011920929"
"15585000","4156.2","4156","4157","0.800000011920929","0.6000000238418579","1","4156","4156","4156","0.2800000041723251","0","0.4000000059604645"
"15600000","4160.2","4160","4161","0.8800000071525573","0.800000011920929","1","4160","4160","4160","0.4000000089406967","0.20000000298023224","0.800000011920929"
"15615000","4164.2","4164","4165","0.6800000131130218","0.4000000059604645","1","4164","4164","4164","0.24000000655651094","0","0.6000000238418579"
"15630000","4168.2","4168","4169","0.6800000190734863","0.6000000238418579","0.800000011920929","4168","4168","4168","0.24000000655651094","0","0.6000000238418579"
"15645000","4172.2","4172","4173","0.7600000083446503","0.4000000059604645","1","4172","4172","4172","0.4400000095367432","0","0.800000011920929"
"15660000","4176.2","4176","4177","0.760000005364418","0.20000000298023224","1","4176","4176","4176","0.360000005364418","0","0.800000011920929"
"15675000","4180.2","4180","4181","0.8800000071525573","0.6000000238418579","1","4180","4180","4180","0.5200000107288361","0","0.800000011920929"
"15690000","4184.2","4184","4185","0.7200000166893006","0.6000000238418579","1","4184","4184","4184","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"15705000","4188.2","4188","4189","0.800000011920929","0.6000000238418579","1","4188","4188","4188","0.560000017285347","0.20000000298023224","0.800000011920929"
"15720000","4192.2","4192","4193","0.600000011920929","0.4000000059604645","1","4192","4192","4192","0.20000000596046447","0","0.6000000238418579"
"15735000","4196.2","4196","4197","0.720000010728836","0.4000000059604645","1","4196","4196","4196","0.2800000041723251","0","0.800000011920929"
"15750000","4200.2","4200","4201","0.7600000143051148","0.6000000238418579","1","4200","4200","4200","0.3200000047683716","0","0.800000011920929"
"15765000","4204.2","4204","4205","0.6000000029802323","0.20000000298023224","1","4204","4204","4204","0.3600000023841858","0","1"
"15780000","4208.2","4208","4209","0.7200000047683716","0.4000000059604645","1","4208","4208","4208","0.48000000715255736","0","1"
"15795000","4212.2","4212","4213","0.6400000065565109","0.20000000298023224","1","4212","4212","4212","0.40000000298023225","0","1"
"15810000","4216.2","4216","4217","0.800000011920929","0.6000000238418579","1","4216","4216","4216","0.3200000077486038","0","0.800000011920929"
"15825000","4220.2","4220","4221","0.760000005364418","0.20000000298023224","1","4220","4220","4220","0.3600000083446503","0","0.800000011920929"
"15840000","4224.2","4224","4225","0.7600000023841857","0.4000000059604645","1","4224","4224","4224","0.40000001192092893","0","0.800000011920929"
"15855000","4228.2","4228","4229","0.7600000083446503","0.4000000059604645","1","4228","4228","4228","0.2800000041723251","0","0.800000011920929"
"15870000","4232.2","4232","4233","0.6800000190734863","0.6000000238418579","0.800000011920929","4232","4232","4232","0.28000000715255735","0","0.6000000238418579"
"15885000","4236.2","4236","4237","0.7200000047683716","0.4000000059604645","1","4236","4236","4236","0.24000000357627868","0","0.800000011920929"
"15900000","4240.2","4240","4241","0.720000010728836","0.4000000059604645","1","4240","4240","4240","0.32000000178813937","0","1"
"15915000","4244.2","4244","4245","0.6400000125169754","0.20000000298023224","1","4244","4244","4244","0.32000000178813937","0","1"
"15930000","4248.2","4248","4249","0.560000017285347","0.20000000298023224","0.800000011920929","4248","4248","4248","0.4000000059604645","0","1"
"15945000","4252.2","4252","4253","0.720000010728836","0.4000000059604645","1","4252","4252","4252","0.360000005364418","0","0.800000011920929"
"15960000","4256.2","4256","4257","0.8400000095367431","0.800000011920929","1","4256","4256","4256","0.2800000041723251","0","0.800000011920929"
"15975000","4260.2","4260","4261","0.800000011920929","0.6000000238418579","1","4260","4260","4260","0.3200000047683716","0","0.800000011920929"
"15990000","4264.2","4264","4265","0.6400000125169754","0.20000000298023224","1","4264","4264","4264","0.28000000715255735","0","0.6000000238418579"
"16005000","4268.2","4268","4269","0.6000000149011612","0.20000000298023224","0.800000011920929","4268","4268","4268","0.4000000089406967","0.20000000298023224","0.800000011920929"
"16020000","4272.2","4272","4273","0.800000011920929","0.6000000238418579","1","4272","4272","4272","0.2800000041723251","0","0.800000011920929"
"16035000","4276.2","4276","4277","0.7600000143051148","0.6000000238418579","1","4276","4276","4276","0.4000000059604645","0","0.800000011920929"
"16050000","4280.2","4280","4281","0.7200000166893006","0.6000000238418579","1","4280","4280","4280","0.4000000089406967","0","0.800000011920929"
"16065000","4284.2","4284","4285","0.8400000095367431","0.6000000238418579","1","4284","4284","4284","0.3600000023841858","0","1"
"16080000","4288.2","4288","4289","0.7200000166893006","0.6000000238418579","1","4288","4288","4288","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"16095000","4292.2","4292","4293","0.6400000154972076","0.4000000059604645","1","4292","4292","4292","0.4800000131130219","0","0.800000011920929"
"16110000","4296.2","4296","4297","0.8800000071525573","0.800000011920929","1","4296","4296","4296","0.24000000357627868","0","0.800000011920929"
"16125000","4300.2","4300","4301","0.7600000143051148","0.6000000238418579","1","4300","4300","4300","0.5200000077486038","0","0.800000011920929"
"16140000","4304.2","4304","4305","0.7600000083446503","0.4000000059604645","1","4304","4304","4304","0.3200000047683716","0","0.4000000059604645"
"16155000","4308.2","4308","4309","0.8400000095367431","0.6000000238418579","1","4308","4308","4308","0.24000000357627868","0","0.800000011920929"
"16170000","4312.2","4312","4313","0.6800000131130218","0.4000000059604645","1","4312","4312","4312","0.4800000101327896","0","0.800000011920929"
"16185000","4316.2","4316","4317","0.800000011920929","0.6000000238418579","1","4316","4316","4316","0.24000000357627868","0","0.800000011920929"
"16200000","4320.2","4320","4321","0.9600000023841858","0.800000011920929","1","4320","4320","4320","0.3600000083446503","0","0.800000011920929"
"16215000","4324.2","4324","4325","0.6800000131130218","0.4000000059604645","0.800000011920929","4324","4324","4324","0.3600000113248825","0","0.6000000238418579"
"16230000","4328.2","4328","4329","0.6000000149011612","0.20000000298023224","0.800000011920929","4328","4328","4328","0.4000000059604645","0","1"
"16245000","4332.2","4332","4333","0.720000010728836","0.4000000059604645","1","4332","4332","4332","0.28000000715255735","0","0.6000000238418579"
"16260000","4336.2","4336","4337","0.8800000071525573","0.800000011920929","1","4336","4336","4336","0.3600000113248825","0.20000000298023224","0.6000000238418579"
"16275000","4340.2","4340","4341","0.7600000143051148","0.6000000238418579","1","4340","4340","4340","0.44000000655651095","0.20000000298023224","0.800000011920929"
"16290000","4344.2","4344","4345","0.7200000166893006","0.6000000238418579","0.800000011920929","4344","4344","4344","0.24000000655651094","0","0.6000000238418579"
"16305000","4348.2","4348","4349","0.7600000143051148","0.6000000238418579","1","4348","4348","4348","0.4400000125169754","0","0.800000011920929"
"16320000","4352.2","4352","4353","0.7600000143051148","0.6000000238418579","1","4352","4352","4352","0.360000005364418","0","1"
"16335000","4356.2","4356","4357","0.6400000095367432","0.4000000059604645","1","4356","4356","4356","0.5200000077486038","0","1"
"16350000","4360.2","4360","4361","0.8000000029802322","0.20000000298023224","1","4360","4360","4360","0.40000001192092893","0","0.800000011920929"
"16365000","4364.2","4364","4365","0.8400000095367431","0.6000000238418579","1","4364","4364","4364","0.3200000077486038","0.20000000298023224","0.6000000238418579"
"16380000","4368.2","4368","4369","0.6800000071525574","0.4000000059604645","1","4368","4368","4368","0.28000000715255735","0","0.6000000238418579"
"16395000","4372.2","4372","4373","0.8000000059604645","0.4000000059604645","1","4372","4372","4372","0.2800000041723251","0","0.800000011920929"
"16410000","4376.2","4376","4377","0.7600000143051148","0.6000000238418579","1","4376","4376","4376","0.20000000298023224","0","0.800000011920929"
"16425000","4380.2","4380","4381","0.6000000178813935","0.4000000059604645","0.800000011920929","4380","4380","4380","0.32000000178813937","0","1"
"16440000","4384.2","4384","4385","0.6800000190734863","0.6000000238418579","0.800000011920929","4384","4384","4384","0.20000000596046447","0","0.6000000238418579"
"16455000","4388.2","4388","4389","0.6400000095367432","0.4000000059604645","0.800000011920929","4388","4388","4388","0.4000000059604645","0.20000000298023224","0.800000011920929"
"16470000","4392.2","4392","4393","0.7600000083446503","0.4000000059604645","1","4392","4392","4392","0.32000000178813937","0","1"
"16485000","4396.2","4396","4397","0.6400000065565109","0.20000000298023224","1","4396","4396","4396","0.24000000357627868","0","0.800000011920929"
"16500000","4400.2","4400","4401","0.6800000190734863","0.6000000238418579","0.800000011920929","4400","4400","4400","0.3200000077486038","0.20000000298023224","0.6000000238418579"
"16515000","4404.2","4404","4405","0.7600000143051148","0.6000000238418579","1","4404","4404","4404","0.3200000047683716","0","0.800000011920929"
"16530000","4408.2","4408","4409","0.8400000095367431","0.800000011920929","1","4408","4408","4408","0.360000005364418","0","0.800000011920929"
"16545000","4412.2","4412","4413","0.7600000083446503","0.4000000059604645","1","4412","4412","4412","0.28000001013278963","0","0.6000000238418579"
"16560000","4416.2","4416","4417","0.8400000095367431","0.800000011920929","1","4416","4416","4416","0.20000000298023224","0","0.800000011920929"
"16575000","4420.2","4420","4421","0.8000000059604645","0.4000000059604645","1","4420","4420","4420","0.1600000023841858","0","0.800000011920929"
"16590000","4424.2","4424","4425","0.8400000095367431","0.6000000238418579","1","4424","4424","4424","0.24000000059604645","0","1"
"16605000","4428.2","4428","4429","0.800000011920929","0.6000000238418579","1","4428","4428","4428","0.4000000059604645","0","0.800000011920929"
"16620000","4432.2","4432","4433","0.5200000107288361","0.4000000059604645","0.800000011920929","4432","4432","4432","0.3600000083446503","0","0.6000000238418579"
"16635000","4436.2","4436","4437","0.800000011920929","0.6000000238418579","1","4436","4436","4436","0.44000000357627866","0","1"
"16650000","4440.2","4440","4441","0.720000010728836","0.4000000059604645","1","4440","4440","4440","0.4400000125169754","0","0.800000011920929"
"16665000","4444.2","4444","4445","0.6000000059604644","0.20000000298023224","1","4444","4444","4444","0.6000000059604644","0","1"
"16680000","4448.2","4448","4449","0.6400000125169754","0.20000000298023224","0.800000011920929","4448","4448","4448","0.4000000089406967","0","0.800000011920929"
"16695000","4452.2","4452","4453","0.6800000071525574","0","1","4452","4452","4452","0.4000000059604645","0","1"
"16710000","4456.2","4456","4457","0.7200000077486038","0.20000000298023224","1","4456","4456","4456","0.2800000041723251","0","0.800000011920929"
"16725000","4460.2","4460","4461","0.6000000089406967","0.20000000298023224","1","4460","4460","4460","0.3600000083446503","0","0.800000011920929"
"16740000","4464.2","4464","4465","0.6800000071525574","0.4000000059604645","1","4464","4464","4464","0.4400000125169754","0","0.800000011920929"
"16755000","4468.2","4468","4469","0.6800000071525574","0.4000000059604645","1","4468","4468","4468","0.44000000655651095","0","0.800000011920929"
"16770000","4472.2","4472","4473","0.8400000095367431","0.6000000238418579","1","4472","4472","4472","0.4800000101327896","0","1"
"16785000","4476.2","4476","4477","0.720000010728836","0.4000000059604645","1","4476","4476","4476","0.3600000083446503","0.20000000298023224","0.6000000238418579"
"16800000","4480.2","4480","4481","0.7600000083446503","0.4000000059604645","1","4480","4480","4480","0.360000005364418","0","0.800000011920929"
"16815000","4484.2","4484","4485","0.800000011920929","0.6000000238418579","1","4484","4484","4484","0.5200000107288361","0.20000000298023224","0.800000011920929"
"16830000","4488.2","4488","4489","0.9200000047683716","0.800000011920929","1","4488","4488","4488","0.4000000089406967","0","0.800000011920929"
"16845000","4492.2","4492","4493","0.7600000143051148","0.6000000238418579","0.800000011920929","4492","4492","4492","0.4800000101327896","0","0.800000011920929"
"16860000","4496.2","4496","4497","0.800000011920929","0.6000000238418579","1","4496","4496","4496","0.4000000089406967","0","0.800000011920929"
"16875000","4500.2","4500","4501","0.6800000101327897","0.20000000298023224","1","4500","4500","4500","0.4400000095367432","0","0.800000011920929"
"16890000","4504.2","4504","4505","0.7600000143051148","0.6000000238418579","1","4504","4504","4504","0.3600000113248825","0","0.6000000238418579"
"16905000","4508.2","4508","4509","0.8000000059604645","0.4000000059604645","1","4508","4508","4508","0.40000000298023225","0","1"
"16920000","4512.2","4512","4513","0.8000000059604645","0.4000000059604645","1","4512","4512","4512","0.20000000596046447","0","0.6000000238418579"
"16935000","4516.2","4516","4517","0.7600000143051148","0.6000000238418579","1","4516","4516","4516","0.3600000083446503","0","0.800000011920929"
"16950000","4520.2","4520","4521","0.7600000143051148","0.6000000238418579","1","4520","4520","4520","0.4000000089406967","0","0.800000011920929"
"16965000","4524.2","4524","4525","0.800000011920929","0.6000000238418579","1","4524","4524","4524","0.44000000655651095","0.20000000298023224","0.800000011920929"
"16980000","4528.2","4528","4529","0.8800000071525573","0.800000011920929","1","4528","4528","4528","0.3600000113248825","0.20000000298023224","0.6000000238418579"
"16995000","4532.2","4532","4533","0.8800000071525573","0.6000000238418579","1","4532","4532","4532","0.40000001192092893","0","0.800000011920929"
"17010000","4536.2","4536","4537","0.8400000095367431","0.6000000238418579","1","4536","4536","4536","0.360000005364418","0.20000000298023224","0.4000000059604645"
"17025000","4540.2","4540","4541","0.8400000035762787","0.4000000059604645","1","4540","4540","4540","0.24000000357627868","0","0.4000000059604645"
"17040000","4544.2","4544","4545","0.720000010728836","0.4000000059604645","0.800000011920929","4544","4544","4544","0.44000001549720763","0","0.6000000238418579"
"17055000","4548.2","4548","4549","0.8800000071525573","0.800000011920929","1","4548","4548","4548","0.5200000107288361","0.20000000298023224","0.800000011920929"
"17070000","4552.2","4552","4553","0.6800000041723251","0.20000000298023224","1","4552","4552","4552","0.3200000077486038","0","0.6000000238418579"
"17085000","4556.2","4556","4557","0.8400000095367431","0.800000011920929","1","4556","4556","4556","0.3600000023841858","0","1"
"17100000","4560.2","4560","4561","0.800000011920929","0.6000000238418579","1","4560","4560","4560","0.20000000298023224","0","0.4000000059604645"
"17115000","4564.2","4564","4565","0.7200000077486038","0.20000000298023224","1","4564","4564","4564","0.44000000655651095","0","1"
"17130000","4568.2","4568","4569","0.800000011920929","0.6000000238418579","1","4568","4568","4568","0.4000000089406967","0","0.800000011920929"
"17145000","4572.2","4572","4573","0.720000010728836","0.4000000059604645","1","4572","4572","4572","0.3200000077486038","0","0.800000011920929"
"17160000","4576.2","4576","4577","0.8400000095367431","0.6000000238418579","1","4576","4576","4576","0.3200000047683716","0","0.800000011920929"
"17175000","4580.2","4580","4581","0.8800000071525573","0.6000000238418579","1","4580","4580","4580","0.48000000715255736","0.20000000298023224","0.800000011920929"
"17190000","4584.2","4584","4585","0.8800000011920929","0.4000000059604645","1","4584","4584","4584","0.4000000059604645","0.20000000298023224","0.800000011920929"
"17205000","4588.2","4588","4589","0.7600000143051148","0.6000000238418579","1","4588","4588","4588","0.360000005364418","0.20000000298023224","0.800000011920929"
"17220000","4592.2","4592","4593","0.9600000023841858","0.800000011920929","1","4592","4592","4592","0.4400000095367432","0","0.800000011920929"
"17235000","4596.2","4596","4597","0.800000011920929","0.6000000238418579","1","4596","4596","4596","0.4000000089406967","0.20000000298023224","0.6000000238418579"
"17250000","4600.2","4600","4601","0.720000010728836","0.4000000059604645","1","4600","4600","4600","0.4000000089406967","0","0.800000011920929"
"17265000","4604.2","4604","4605","0.7600000083446503","0.4000000059604645","1","4604","4604","4604","0.3200000047683716","0","0.800000011920929"
"17280000","4608.2","4608","4609","0.8400000095367431","0.6000000238418579","1","4608","4608","4608","0.3600000083446503","0","0.6000000238418579"
"17295000","4612.2","4612","4613","0.800000011920929","0.6000000238418579","1","4612","4612","4612","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"17310000","4616.2","4616","4617","0.7600000083446503","0.4000000059604645","1","4616","4616","4616","0.3200000047683716","0.20000000298023224","0.4000000059604645"
"17325000","4620.2","4620","4621","0.8800000071525573","0.800000011920929","1","4620","4620","4620","0.48000000417232513","0","1"
"17340000","4624.2","4624","4625","0.8800000071525573","0.6000000238418579","1","4624","4624","4624","0.40000001192092893","0","0.6000000238418579"
"17355000","4628.2","4628","4629","0.8400000095367431","0.6000000238418579","1","4628","4628","4628","0.4000000089406967","0","0.800000011920929"
"17370000","4632.2","4632","4633","0.8800000071525573","0.800000011920929","1","4632","4632","4632","0.2800000041723251","0","0.4000000059604645"
"17385000","4636.2","4636","4637","0.7600000083446503","0.4000000059604645","1","4636","4636","4636","0.24000000357627868","0","0.4000000059604645"
"17400000","4640.2","4640","4641","0.8800000071525573","0.800000011920929","1","4640","4640","4640","0.5600000083446502","0","1"
"17415000","4644.2","4644","4645","0.800000011920929","0.6000000238418579","1","4644","4644","4644","0.360000005364418","0","0.800000011920929"
"17430000","4648.2","4648","4649","0.800000011920929","0.6000000238418579","1","4648","4648","4648","0.360000005364418","0","0.800000011920929"
"17445000","4652.2","4652","4653","0.8400000095367431","0.6000000238418579","1","4652","4652","4652","0.36000001430511475","0","0.6000000238418579"
"17460000","4656.2","4656","4657","0.800000011920929","0.6000000238418579","1","4656","4656","4656","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"17475000","4660.2","4660","4661","0.6800000190734863","0.6000000238418579","0.800000011920929","4660","4660","4660","0.4800000131130219","0","0.800000011920929"
"17490000","4664.2","4664","4665","0.8400000095367431","0.800000011920929","1","4664","4664","4664","0.6400000095367432","0","1"
"17505000","4668.2","4668","4669","0.8400000035762787","0.4000000059604645","1","4668","4668","4668","0.24000000357627868","0","0.4000000059604645"
"17520000","4672.2","4672","4673","0.8800000071525573","0.800000011920929","1","4672","4672","4672","0.3200000077486038","0.20000000298023224","0.6000000238418579"
"17535000","4676.2","4676","4677","0.800000011920929","0.6000000238418579","1","4676","4676","4676","0.3200000077486038","0","0.6000000238418579"
"17550000","4680.2","4680","4681","0.9200000047683716","0.800000011920929","1","4680","4680","4680","0.5600000143051147","0","0.800000011920929"
"17565000","4684.2","4684","4685","0.9200000047683716","0.6000000238418579","1","4684","4684","4684","0.4800000131130219","0","0.800000011920929"
"17580000","4688.2","4688","4689","0.8400000095367431","0.6000000238418579","1","4688","4688","4688","0.40000001192092893","0","0.800000011920929"
"17595000","4692.2","4692","4693","0.7600000143051148","0.6000000238418579","0.800000011920929","4692","4692","4692","0.5200000017881393","0","1"
"17610000","4696.2","4696","4697","0.8400000095367431","0.6000000238418579","1","4696","4696","4696","0.5200000107288361","0.20000000298023224","1"
"17625000","4700.2","4700","4701","0.7600000143051148","0.6000000238418579","0.800000011920929","4700","4700","4700","0.48000000417232513","0.20000000298023224","1"
"17640000","4704.2","4704","4705","0.9600000023841858","0.800000011920929","1","4704","4704","4704","0.5200000107288361","0","1"
"17655000","4708.2","4708","4709","0.8800000071525573","0.800000011920929","1","4708","4708","4708","0.3600000083446503","0","0.800000011920929"
"17670000","4712.2","4712","4713","0.720000010728836","0.4000000059604645","1","4712","4712","4712","0.4800000101327896","0","0.800000011920929"
"17685000","4716.2","4716","4717","0.8800000071525573","0.6000000238418579","1","4716","4716","4716","0.4800000101327896","0","0.800000011920929"
"17700000","4720.2","4720","4721","0.800000011920929","0.6000000238418579","1","4720","4720","4720","0.5200000047683716","0","1"
"17715000","4724.2","4724","4725","0.9600000023841858","0.800000011920929","1","4724","4724","4724","0.4000000059604645","0","1"
"17730000","4728.2","4728","4729","0.6400000154972076","0.4000000059604645","0.800000011920929","4728","4728","4728","0.48000000417232513","0.20000000298023224","1"
"17745000","4732.2","4732","4733","0.800000011920929","0.6000000238418579","1","4732","4732","4732","0.5200000077486038","0","1"
"17760000","4736.2","4736","4737","0.8000000059604645","0.4000000059604645","1","4736","4736","4736","0.4400000095367432","0","0.800000011920929"
"17775000","4740.2","4740","4741","0.720000010728836","0.4000000059604645","1","4740","4740","4740","0.40000001192092893","0.20000000298023224","0.6000000238418579"
"17790000","4744.2","4744","4745","0.800000011920929","0.6000000238418579","1","4744","4744","4744","0.6000000089406967","0.20000000298023224","1"
"17805000","4748.2","4748","4749","0.7200000047683716","0.4000000059604645","1","4748","4748","4748","0.4400000095367432","0.20000000298023224","0.800000011920929"
"17820000","4752.2","4752","4753","0.6800000071525574","0","1","4752","4752","4752","0.7200000017881394","0.20000000298023224","1"
"17835000","4756.2","4756","4757","0.7200000077486038","0.20000000298023224","1","4756","4756","4756","0.5600000053644181","0","1"
"17850000","4760.2","4760","4761","0.6000000149011612","0.20000000298023224","0.800000011920929","4760","4760","4760","0.5200000047683716","0","1"
"17865000","4764.2","4764","4765","0.8800000071525573","0.800000011920929","1","4764","4764","4764","0.800000011920929","0.6000000238418579","1"
"17880000","4768.2","4768","4769","0.7200000077486038","0.20000000298023224","1","4768","4768","4768","0.6800000131130218","0.4000000059604645","0.800000011920929"
"17895000","4772.2","4772","4773","0.6800000131130218","0.4000000059604645","1","4772","4772","4772","0.6800000101327897","0.20000000298023224","1"
"17910000","4776.2","4776","4777","0.720000010728836","0.4000000059604645","1","4776","4776","4776","0.6000000149011612","0.20000000298023224","0.800000011920929"
"17925000","4780.2","4780","4781","0.6400000095367432","0.4000000059604645","1","4780","4780","4780","0.6000000029802323","0","1"
"17940000","4784.2","4784","4785","0.8400000035762787","0.4000000059604645","1","4784","4784","4784","0.6400000035762787","0","1"
"17955000","4788.2","4788","4789","0.800000011920929","0.6000000238418579","1","4788","4788","4788","0.6400000035762787","0","1"
"17970000","4792.2","4792","4793","0.8400000035762787","0.4000000059604645","1","4792","4792","4792","0.6000000059604644","0","1"
"17985000","4796.2","4796","4797","0.7600000143051148","0.6000000238418579","1","4796","4796","4796","0.6400000035762787","0","1"
"18000000","4800.2","4800","4801","0.7600000083446503","0.4000000059604645","1","4800","4800","4800","0.5200000077486038","0","0.800000011920929"
"18015000","4804.2","4804","4805","0.8000000059604645","0.4000000059604645","1","4804","4804","4804","0.5200000107288361","0","0.800000011920929"
"18030000","4808.2","4808","4809","0.7200000077486038","0.20000000298023224","1","4808","4808","4808","0.6400000095367432","0","1"
"18045000","4812.2","4812","4813","0.8400000095367431","0.6000000238418579","1","4812","4812","4812","0.5600000083446502","0","1"
"18060000","4816.2","4816","4817","0.8400000095367431","0.800000011920929","1","4816","4816","4816","0.6000000059604644","0.20000000298023224","1"
"18075000","4820.2","4820","4821","0.7600000143051148","0.6000000238418579","1","4820","4820","4820","0.5200000107288361","0","0.800000011920929"
"18090000","4824.2","4824","4825","0.7200000166893006","0.6000000238418579","1","4824","4824","4824","0.5600000083446502","0","1"
"18105000","4828.2","4828","4829","0.7600000143051148","0.6000000238418579","1","4828","4828","4828","0.600000011920929","0","1"
"18120000","4832.2","4832","4833","0.720000010728836","0.4000000059604645","1","4832","4832","4832","0.4800000131130219","0","0.800000011920929"
"18135000","4836.2","4836","4837","0.800000011920929","0.6000000238418579","1","4836","4836","4836","0.5200000077486038","0","1"
"18150000","4840.2","4840","4841","0.6800000131130218","0.4000000059604645","0.800000011920929","4840","4840","4840","0.48000000417232513","0","1"
"18165000","4844.2","4844","4845","0.7600000083446503","0.4000000059604645","1","4844","4844","4844","0.5200000107288361","0","0.800000011920929"
"18180000","4848.2","4848","4849","0.8400000095367431","0.800000011920929","1","4848","4848","4848","0.6800000071525574","0","1"
